ug_course,ug_specialization,interests,skills,ug_score,ug_score_num,Final_Cluster,Career_Group,SVD1,SVD2,SVD3,profile_doc
bba,management,entrepreneurship; financial analysis; human behavior; journalism,accounting; business knowledge; communication; critical thinking; excel; interpersonal skills; leadership; logical thinking; presentation; problem solving; reading; work under pressure; writing,71.25,71.25,2,Entrepreneur / Product Manager,2.023336836859902,-1.9518419139728183,1.1195796592808265,accounting  business knowledge  communication  critical thinking  excel  interpersonal skills  leadership  logical thinking  presentation  problem solving  reading  work under pressure  writing entrepreneurship  financial analysis  human behavior  journalism bba management
bcom,commerce,financial analysis,accounting; active listening,60,60.0,6,Finance / Accounting / Investment Analyst,0.43262576074073156,-0.6274584573841928,-0.08718226855840713,accounting  active listening financial analysis bcom commerce
ba,economics,data analytics; data science; financial analysis; research,analytical thinking; business knowledge; communication; critical thinking; data visualization; excel; problem solving,76,76.0,0,Data Analyst / BI Specialist,1.9109243293566642,-0.7262811812431353,-0.4592793924479391,analytical thinking  business knowledge  communication  critical thinking  data visualization  excel  problem solving data analytics  data science  financial analysis  research ba economics
bcom,business administration,content writing; data analytics; gaming; human behavior; journalism; research; trading,accounting; active listening; analytical thinking; artistic creative skills; business knowledge; critical thinking; gathering information; hospitality; human resources; leadership; people management,89.3,89.3,3,Civil Services / Government / Research,1.9263351204657262,-1.808703686939343,-0.7352426986816639,accounting  active listening  analytical thinking  artistic creative skills  business knowledge  critical thinking  gathering information  hospitality  human resources  leadership  people management content writing  data analytics  gaming  human behavior  journalism  research  trading bcom business administration
be btech,computer science engineering,journalism; teaching; technology,java; wealth management,66,66.0,9,Operations / IT Generalist / Corporate,1.1360266949878448,0.735673258218444,0.5692205873899615,java  wealth management journalism  teaching  technology be btech computer science engineering
be btech,electronics and communication engineering,technology; vlsi,core skills; programming,69.35,69.35,9,Operations / IT Generalist / Corporate,0.8997436212095883,0.7402896238175094,0.6174885258792062,core skills  programming technology  vlsi be btech electronics and communication engineering
be btech,electrical and electronics engineering,higher studies,no,80.75,80.75,8,EdTech / Teaching / Curriculum Designer,0.49747504668571374,0.4924427701723269,0.5208846041579236,no higher studies be btech electrical and electronics engineering
bsc,computer science engineering,data analytics; data science; technology,analytical thinking; c; communication; java; leadership; machine learning; problem solving; programming language skills; python; sql,51,51.0,0,Data Analyst / BI Specialist,2.496123604541152,0.7114637555276916,-1.4328739760810887,analytical thinking  c  communication  java  leadership  machine learning  problem solving  programming language skills  python  sql data analytics  data science  technology bsc computer science engineering
be btech,computer science engineering,information technology; service; social causes; teaching; technology,accounting; communication; critical thinking; java; people management,76,76.0,1,Software Developer / Tech Generalist,1.7865900038398674,0.2246592590931682,0.8756441410400164,accounting  communication  critical thinking  java  people management information technology  service  social causes  teaching  technology be btech computer science engineering
be btech,mechanical engineering,technology,communication; sql; team work,76,76.0,1,Software Developer / Tech Generalist,1.4577155014419947,0.7009620131148702,0.9926004912319583,communication  sql  team work technology be btech mechanical engineering
be btech,civil engineering,human resources,java; python; sql,77.995,77.995,5,AI/ML Engineer / Data Scientist,1.1361722074295133,1.159199915287683,0.3854690612296807,java  python  sql human resources be btech civil engineering
be btech,mechanical engineering,industry; technology,cad cae autocad catia ansys proe seimensnx,70.3,70.3,1,Software Developer / Tech Generalist,0.972591872468817,0.7858831154068894,1.0092206164911202,cad cae autocad catia ansys proe seimensnx industry  technology be btech mechanical engineering
bcom,accounting and finance,financial analysis,accounting,57,57.0,6,Finance / Accounting / Investment Analyst,0.27607069902731934,-0.45937725202395774,-0.05255449669589121,accounting financial analysis bcom accounting and finance
be btech,computer science engineering,data science; machine learning,c; data structures; database management system dbms; digital marketing; mysql; programming; python,70.87,70.87,1,Software Developer / Tech Generalist,1.2051697816552818,1.191149867751475,0.3831067560711677,c  data structures  database management system dbms  digital marketing  mysql  programming  python data science  machine learning be btech computer science engineering
bsc,computer science,data science,gathering information,60,60.0,4,Sales & Marketing / Business Development,0.3491407177339001,-0.022244183294517106,-0.49530771816208263,gathering information data science bsc computer science
bsc,computer science engineering,data analytics; data science; web design,communication; critical thinking; gathering information; python,65,65.0,0,Data Analyst / BI Specialist,1.412853970390185,0.21468467349270665,-1.1557539522834783,communication  critical thinking  gathering information  python data analytics  data science  web design bsc computer science engineering
be btech,electronics and telecommunication engineering,cloud computing; cyber security; data analytics; machine learning; technology,active directory; cisco asa; cisco security; crowdstrike; cyber security; cyber threat intelligence cti; cybersecurity incident response; information security; itil; mcafee antivirus; microsoft operating systems; network security; server administration; shavlikarcsight; sumologic,81.7,81.7,8,EdTech / Teaching / Curriculum Designer,0.9371355993625325,0.7773866941319207,0.2985110169827486,active directory  cisco asa  cisco security  crowdstrike  cyber security  cyber threat intelligence cti  cybersecurity incident response  information security  itil  mcafee antivirus  microsoft operating systems  network security  server administration  shavlikarcsight  sumologic cloud computing  cyber security  data analytics  machine learning  technology be btech electronics and telecommunication engineering
be btech,automobile engineering,racing; technology,critical thinking; leadership; observation skills; people management; team work; work under pressure,67.45,67.45,9,Operations / IT Generalist / Corporate,1.4627206712311889,-0.009946406721628831,0.9783946199001694,critical thinking  leadership  observation skills  people management  team work  work under pressure racing  technology be btech automobile engineering
be btech,mechanical engineering,research; teaching,analytical thinking; cad cae autocad catia ansys proe seimensnx,72,72.0,1,Software Developer / Tech Generalist,1.0777802380356525,0.36777654641754354,0.7281591708275245,analytical thinking  cad cae autocad catia ansys proe seimensnx research  teaching be btech mechanical engineering
ba,english,government job,artistic creative skills,63.65,63.65,9,Operations / IT Generalist / Corporate,0.29836653006604563,-0.09949127322919497,-0.19605865074221307,artistic creative skills government job ba english
bsc,mathematics,data analytics; data science; digital marketing; government job; information technology; machine learning; research; web design; web development,accounting; active listening; analytical thinking; artistic creative skills; business knowledge; c; communication; critical thinking; data visualization; editing; gathering information; leadership; machine learning; presentation; problem solving; programming language skills; python; r; risk management skills,79,79.0,7,Research Analyst / Consultant,3.521299277622652,-0.9123833731859878,-1.9960047595170973,accounting  active listening  analytical thinking  artistic creative skills  business knowledge  c  communication  critical thinking  data visualization  editing  gathering information  leadership  machine learning  presentation  problem solving  programming language skills  python  r  risk management skills data analytics  data science  digital marketing  government job  information technology  machine learning  research  web design  web development bsc mathematics
bca,programming,government job,writing,75,75.0,1,Software Developer / Tech Generalist,0.42335234296713253,-0.062412789898983065,0.30261838794747226,writing government job bca programming
be btech,civil engineering,data analytics; data science; gaming; infrastructure; interior design; teaching; technology; web design; web development,analytical thinking; artificial intelligence; artistic creative skills; communication; content creation; critical thinking; data visualization; designing skills; editing; gathering information; leadership; machine learning; matlab; presentation; problem solving; product knowledge; programming language skills; python; risk management skills; sql; writing,76.095,76.095,7,Research Analyst / Consultant,4.060950946008198,0.12528011778088222,-1.2843801879366143,analytical thinking  artificial intelligence  artistic creative skills  communication  content creation  critical thinking  data visualization  designing skills  editing  gathering information  leadership  machine learning  matlab  presentation  problem solving  product knowledge  programming language skills  python  risk management skills  sql  writing data analytics  data science  gaming  infrastructure  interior design  teaching  technology  web design  web development be btech civil engineering
be btech,electronics and communication engineering,technology,no,76,76.0,1,Software Developer / Tech Generalist,0.9129077304754416,0.8058476032485112,1.0046041422787217,no technology be btech electronics and communication engineering
be btech,electrical and electronics engineering,software development,no,66.5,66.5,9,Operations / IT Generalist / Corporate,0.5825173930303558,0.5957114817766213,0.46025180047701375,no software development be btech electrical and electronics engineering
be btech,electrical and electronics engineering,software development,no,66.5,66.5,9,Operations / IT Generalist / Corporate,0.5825173930303558,0.5957114817766213,0.46025180047701375,no software development be btech electrical and electronics engineering
be btech,automobile engineering,social justice,team work,81.7,81.7,8,EdTech / Teaching / Curriculum Designer,0.5926176311210605,0.2830621464763269,0.6587345908895084,team work social justice be btech automobile engineering
bsc,physics,teaching,writing,75.05,75.05,1,Software Developer / Tech Generalist,0.4748376065020814,-0.10718332632464965,0.3761900592028179,writing teaching bsc physics
be btech,mathematics,financial analysis; human behavior; human biology; teaching; trading,excel; presentation; problem solving; writing,57.95,57.95,4,Sales & Marketing / Business Development,1.2954906430738775,-0.5206600565711277,0.5712659575204933,excel  presentation  problem solving  writing financial analysis  human behavior  human biology  teaching  trading be btech mathematics
mba,marketing,sales and marketing; social justice,leadership; product knowledge,87.4,87.4,8,EdTech / Teaching / Curriculum Designer,0.4798495252581658,-0.5778968770306018,0.14236149343010543,leadership  product knowledge sales and marketing  social justice mba marketing
diploma,nan coal,industry,risk management skills; sap,69,69.0,9,Operations / IT Generalist / Corporate,0.2785589346038072,-0.029310454615543463,-0.1311083591042415,risk management skills  sap industry diploma nan coal
be btech,electronics and communication engineering,data analytics,analytical thinking; problem solving; python; sql,68.4,68.4,0,Data Analyst / BI Specialist,1.5665612121033274,0.8740112897710972,-0.5190136061483397,analytical thinking  problem solving  python  sql data analytics be btech electronics and communication engineering
mtech,electrical and electronics engineering,journalism; research; social justice; teaching; technology,active listening; business knowledge; critical thinking; hardware,77,77.0,3,Civil Services / Government / Research,1.3590385537062115,-0.5050927838671984,0.48764271117314273,active listening  business knowledge  critical thinking  hardware journalism  research  social justice  teaching  technology mtech electrical and electronics engineering
be btech,electronics and communication engineering,industry; teaching; technology,assembly language; battery management systems; electronic circuit design; electronics hardware; electronics hardware design; embedded systems; graphic design; iot; mechatronics; microcontrollers; pcb design; product development; robotics; system deployment,68.4,68.4,9,Operations / IT Generalist / Corporate,0.953993435324734,0.6587098182775168,0.5904584463877749,assembly language  battery management systems  electronic circuit design  electronics hardware  electronics hardware design  embedded systems  graphic design  iot  mechatronics  microcontrollers  pcb design  product development  robotics  system deployment industry  teaching  technology be btech electronics and communication engineering
mtech,civil engineering,data analytics; financial analysis; research; web development,analytical thinking; business knowledge; etabs; proeficiency in software like staad pro,72,72.0,6,Finance / Accounting / Investment Analyst,1.0617649655157613,-0.20852970149486805,-0.028499941612195295,analytical thinking  business knowledge  etabs  proeficiency in software like staad pro data analytics  financial analysis  research  web development mtech civil engineering
be btech,mechanical engineering,entrepreneurship; research,active listening; business knowledge; interpersonal skills; team work; work under pressure; writing,90,90.0,8,EdTech / Teaching / Curriculum Designer,1.354288605661457,-0.47913172724628894,0.9885900100196714,active listening  business knowledge  interpersonal skills  team work  work under pressure  writing entrepreneurship  research be btech mechanical engineering
be btech,electrical and electronics engineering,technology,java; programming,80,80.0,1,Software Developer / Tech Generalist,1.045112291353771,0.9233339493022519,1.0900478727969816,java  programming technology be btech electrical and electronics engineering
be btech,data science,entrepreneurship; financial analysis; research; sales and marketing; technology,analytical thinking; business knowledge; communication; creativity skills; critical thinking; excel; gathering informing; interpersonal skills; leadership; linux; mass communication; negotiation; observation skills; people management; presentation; product knowledge; programming; python; reading; risk managing; sql; subject knowledge; tableau; wealth management; work under pressure,71.25,71.25,2,Entrepreneur / Product Manager,3.5468227759859907,-1.0946117496347325,1.6118038162339303,analytical thinking  business knowledge  communication  creativity skills  critical thinking  excel  gathering informing  interpersonal skills  leadership  linux  mass communication  negotiation  observation skills  people management  presentation  product knowledge  programming  python  reading  risk managing  sql  subject knowledge  tableau  wealth management  work under pressure entrepreneurship  financial analysis  research  sales and marketing  technology be btech data science
be btech,computer science engineering,technology,no,66.5,66.5,9,Operations / IT Generalist / Corporate,0.9149198182463557,0.8331784947154606,0.5722839852890989,no technology be btech computer science engineering
mdcs,information technalogy,financial analysis,analytical thinking; building rapport; linux; oracle; programming; sql; subject knowledge; team work,75,75.0,1,Software Developer / Tech Generalist,0.9405075518988423,0.13313437007387585,0.5081662738135742,analytical thinking  building rapport  linux  oracle  programming  sql  subject knowledge  team work financial analysis mdcs information technalogy
be btech,civil engineering,data analytics,communication; critical thinking; gathering information; machine learning; python; writing,70,70.0,0,Data Analyst / BI Specialist,1.7293075578594066,0.41940975117814405,-0.5858675374201142,communication  critical thinking  gathering information  machine learning  python  writing data analytics be btech civil engineering
bcom,m com management and marketing,digital marketing; financial analysis; government job; sales and marketing,business knowledge; communication; critical thinking; gathering information; leadership; mass communication; negotiation; people management; problem solving; risk management skills; sales; social media marketing,65,65.0,3,Civil Services / Government / Research,1.909106198602143,-2.103857775997941,-0.40227993299180204,business knowledge  communication  critical thinking  gathering information  leadership  mass communication  negotiation  people management  problem solving  risk management skills  sales  social media marketing digital marketing  financial analysis  government job  sales and marketing bcom m com management and marketing
be btech,electronics and communication engineering,human behavior; human biology,communication; creativity skills; interpersonal skills; leadership; negotiation; people management; presentation; team work,70,70.0,9,Operations / IT Generalist / Corporate,1.584686618886503,-0.7108999499644021,0.8691228706383971,communication  creativity skills  interpersonal skills  leadership  negotiation  people management  presentation  team work human behavior  human biology be btech electronics and communication engineering
bcom,commerce,financial analysis; research; social causes,accounting; wealth management,69.35,69.35,6,Finance / Accounting / Investment Analyst,0.5753444365312834,-0.5228966045748515,-0.08260053912676756,accounting  wealth management financial analysis  research  social causes bcom commerce
bba,business administration,human resources,human resources,74.1,74.1,1,Software Developer / Tech Generalist,0.2615378785435653,0.044368381630848275,0.3841393561398422,human resources human resources bba business administration
be btech,computer science engineering,data analytics; data science; government job; web design,data visualization; programming language skills; python; sql,62.415,62.415,0,Data Analyst / BI Specialist,1.6933143051380841,1.393703286693812,-1.1028449620558127,data visualization  programming language skills  python  sql data analytics  data science  government job  web design be btech computer science engineering
be btech,computer science engineering,research; technology,java; programming; sql,73.15,73.15,5,AI/ML Engineer / Data Scientist,1.4460928602024237,1.0936217195714732,0.8920590602690321,java  programming  sql research  technology be btech computer science engineering
be btech,computer science engineering,content writing; data analytics; data science; digital marketing; financial analysis; government job; human behavior; industry; infrastructure; journalism; navy defence related; product lifecycle management; retail; sales and marketing; social media marketing; supply chain,active listening; analytical thinking; business knowledge; communication; critical thinking; hospitality; human resources; interpersonal skills; leadership; machine learning; presentation; problem solving; programming language skills; python; risk management skills; social media marketing; sql; writing,60,60.0,7,Research Analyst / Consultant,3.8083837807827345,-1.0768297819935304,-1.4243693002630948,active listening  analytical thinking  business knowledge  communication  critical thinking  hospitality  human resources  interpersonal skills  leadership  machine learning  presentation  problem solving  programming language skills  python  risk management skills  social media marketing  sql  writing content writing  data analytics  data science  digital marketing  financial analysis  government job  human behavior  industry  infrastructure  journalism  navy defence related  product lifecycle management  retail  sales and marketing  social media marketing  supply chain be btech computer science engineering
bca,mathematics,gaming,communication,75,75.0,1,Software Developer / Tech Generalist,0.5362138699646369,-0.11282578943647703,0.2591018629631865,communication gaming bca mathematics
bcom,accounting and finance,financial analysis; sales and marketing,accounting; active listening; business knowledge; communication; leadership; reading; sales; team work; writing,58.14,58.14,6,Finance / Accounting / Investment Analyst,1.3461958838290067,-1.7650919089445505,0.30604067656033074,accounting  active listening  business knowledge  communication  leadership  reading  sales  team work  writing financial analysis  sales and marketing bcom accounting and finance
bcom,commerce,entrepreneurship,interpersonal skills; leadership; product knowledge; sales,87,87.0,6,Finance / Accounting / Investment Analyst,0.575114658776231,-0.7428425371933836,0.3631029444555475,interpersonal skills  leadership  product knowledge  sales entrepreneurship bcom commerce
bcom,statistics,analysis; technology,excel; machine learning; problem solving; programming; python; sql; tableau,71.25,71.25,5,AI/ML Engineer / Data Scientist,1.4618822526860797,0.598879630542268,0.19064634752336462,excel  machine learning  problem solving  programming  python  sql  tableau analysis  technology bcom statistics
be btech,electrical and electronics engineering,industry; technology,dc drives; dc to ac converters; dc to dc converters; facts devices; keil; kicad; matlab; power systems,76,76.0,1,Software Developer / Tech Generalist,0.9537644583979519,0.7900646284122249,0.9708650254927792,dc drives  dc to ac converters  dc to dc converters  facts devices  keil  kicad  matlab  power systems industry  technology be btech electrical and electronics engineering
be btech,electrical and electronics engineering,data analytics,no,65.55,65.55,9,Operations / IT Generalist / Corporate,0.7395781823181337,0.6609655702262563,0.15556912653422159,no data analytics be btech electrical and electronics engineering
be btech,mechanical engineering,data analytics; data science; financial analysis; government job; human behavior; information technology; navy defence related; research; sports industry; technology,analytical thinking; data visualization; leadership; machine learning; people management; product knowledge; python; sql,63,63.0,0,Data Analyst / BI Specialist,2.8489213950824577,0.6160077056278461,-0.8555556544499376,analytical thinking  data visualization  leadership  machine learning  people management  product knowledge  python  sql data analytics  data science  financial analysis  government job  human behavior  information technology  navy defence related  research  sports industry  technology be btech mechanical engineering
bcom,business administration,sales and marketing,business knowledge,76,76.0,6,Finance / Accounting / Investment Analyst,0.4745755569862239,-0.38221921334579034,0.44240851882382753,business knowledge sales and marketing bcom business administration
ba,general,information technology; interior design; social justice,civil criminal law; communication; finance related skills; negotiation,66,66.0,9,Operations / IT Generalist / Corporate,0.6438552166569143,-0.44651356152141314,-0.18615143304020007,civil criminal law  communication  finance related skills  negotiation information technology  interior design  social justice ba general
bsc,biotechnology,teaching; technology,building rapport; gathering informing; interpersonal skills; subject knowledge,74.1,74.1,1,Software Developer / Tech Generalist,0.7732130658549976,0.03854855796079237,0.7609878633211887,building rapport  gathering informing  interpersonal skills  subject knowledge teaching  technology bsc biotechnology
bsc,agriculture,sales and marketing; supply chain,active listening; communication; gathering information; mass communication,70.3,70.3,3,Civil Services / Government / Research,0.9384043541008312,-0.6560353393583742,0.12088518480886612,active listening  communication  gathering information  mass communication sales and marketing  supply chain bsc agriculture
bhmct,hospitality,financial analysis; human behavior; research; technology,active listening; analytical thinking; artistic skills; communication; critical thinking; excel; gathering informing; python; work under pressure,74.1,74.1,2,Entrepreneur / Product Manager,2.004147013093204,-0.5223165820604488,0.4116992784734772,active listening  analytical thinking  artistic skills  communication  critical thinking  excel  gathering informing  python  work under pressure financial analysis  human behavior  research  technology bhmct hospitality
be btech,chemical engineering,financial analysis; human behavior; journalism; research; social justice; teaching; technology,active listening; analytical thinking; artistic skills; business knowledge; communication; creativity skills; critical thinking; designing skills; editing; excel; gathering informing; interpersonal skills; java; leadership; machine learning; mass communication; news gathering; oracle; people management; presentation; problem solving; product knowledge; programming; python; risk managing; sql; wealth management; work under pressure; writing,71.25,71.25,2,Entrepreneur / Product Manager,4.3398440441260675,-1.424594674989479,1.041249429687168,active listening  analytical thinking  artistic skills  business knowledge  communication  creativity skills  critical thinking  designing skills  editing  excel  gathering informing  interpersonal skills  java  leadership  machine learning  mass communication  news gathering  oracle  people management  presentation  problem solving  product knowledge  programming  python  risk managing  sql  wealth management  work under pressure  writing financial analysis  human behavior  journalism  research  social justice  teaching  technology be btech chemical engineering
bms,marketing,teaching,reading; sales,75.05,75.05,1,Software Developer / Tech Generalist,0.38461264474845336,-0.10785494584625237,0.5735554044460128,reading  sales teaching bms marketing
ba,sociology,data analytics; gaming; technology; web design,data visualization; hardware; programming language skills; python; r; sql,69,69.0,0,Data Analyst / BI Specialist,1.4863915914991015,0.963213114753358,-1.2885648716497542,data visualization  hardware  programming language skills  python  r  sql data analytics  gaming  technology  web design ba sociology
ba,sociology,technology,excel; machine learning; python; r; sql; tableau,65.55,65.55,5,AI/ML Engineer / Data Scientist,1.17581091171114,0.8119404358956817,-0.4320671440209917,excel  machine learning  python  r  sql  tableau technology ba sociology
arts,literature,research; teaching,communication; critical thinking; leadership; team work; writing,66.5,66.5,3,Civil Services / Government / Research,1.1824879798417949,-0.8785176790262011,0.11527119324829958,communication  critical thinking  leadership  team work  writing research  teaching arts literature
bca,computer science,technology; web design,designing skills; java,76.855,76.855,1,Software Developer / Tech Generalist,0.7813693322718593,0.37272357570869197,0.4304994990623804,designing skills  java technology  web design bca computer science
be btech,electronics and communication engineering,data science,python; r,71.25,71.25,1,Software Developer / Tech Generalist,1.040279537519249,0.9877767424819092,0.21392040413935212,python  r data science be btech electronics and communication engineering
be btech,mechanical engineering,journalism,communication; excel; leadership; problem solving; reading; team work; work under pressure,70.3,70.3,2,Entrepreneur / Product Manager,1.5686926212862045,-0.3139126506496312,1.4249606317340409,communication  excel  leadership  problem solving  reading  team work  work under pressure journalism be btech mechanical engineering
be btech,computer science engineering,data analytics; data science; research; technology,aws; business knowledge; c; cloud computing; communication; data visualization; designing skills; interpersonal skills; leadership; machine learning; presentation; python; r; sql,69,69.0,0,Data Analyst / BI Specialist,3.0397031776156185,0.7235067880372348,-0.794794614707804,aws  business knowledge  c  cloud computing  communication  data visualization  designing skills  interpersonal skills  leadership  machine learning  presentation  python  r  sql data analytics  data science  research  technology be btech computer science engineering
mba,bba,interior design; market research; sales and marketing; social justice; social media marketing,active listening; business knowledge; communication; hardware; hospitality; mass communication; negotiation; problem solving; sales; social media marketing,66.5,66.5,3,Civil Services / Government / Research,1.37946725681807,-1.4539846294889287,-0.3078482156287011,active listening  business knowledge  communication  hardware  hospitality  mass communication  negotiation  problem solving  sales  social media marketing interior design  market research  sales and marketing  social justice  social media marketing mba bba
be btech,mathematics,data analytics; industry; market research; product lifecycle management; sports industry,business knowledge; human resources; leadership; problem solving; product knowledge; risk management skills; sales,70,70.0,9,Operations / IT Generalist / Corporate,1.5400760978021482,-0.3876441566554553,-0.005691202341834352,business knowledge  human resources  leadership  problem solving  product knowledge  risk management skills  sales data analytics  industry  market research  product lifecycle management  sports industry be btech mathematics
bba,statistics,financial analysis,analytical thinking; business knowledge; communication; data visualization; leadership; machine learning; negotiation; people management; problem solving; python; sql; wealth management,71,71.0,0,Data Analyst / BI Specialist,2.1965145106072264,-0.5904225260392075,-0.4748687297163298,analytical thinking  business knowledge  communication  data visualization  leadership  machine learning  negotiation  people management  problem solving  python  sql  wealth management financial analysis bba statistics
be btech,design,design,designing skills,68,68.0,9,Operations / IT Generalist / Corporate,0.6462801560787398,0.3980009531588009,0.3511095771030454,designing skills design be btech design
be btech,mechanical engineering,data analytics,analytical thinking,72.2,72.2,1,Software Developer / Tech Generalist,1.0204808195999555,0.6389923511532398,0.41575009926421136,analytical thinking data analytics be btech mechanical engineering
be btech,mechanical engineering,human behavior; research; supply chain; technology; trading,active listening; communication; critical thinking; data visualization; hardware; leadership; machine learning; presentation; problem solving; python; risk management skills; sql; writing,77.07,77.07,0,Data Analyst / BI Specialist,3.260842498996613,-0.18296092343801718,-0.02632607114833574,active listening  communication  critical thinking  data visualization  hardware  leadership  machine learning  presentation  problem solving  python  risk management skills  sql  writing human behavior  research  supply chain  technology  trading be btech mechanical engineering
be btech,electrical and electronics engineering,teaching,active listening; interpersonal skills; presentation; reading; teamwork; work under pressure,67.45,67.45,9,Operations / IT Generalist / Corporate,1.0846635524844936,-0.05573067765434614,0.8065337659149027,active listening  interpersonal skills  presentation  reading  teamwork  work under pressure teaching be btech electrical and electronics engineering
be btech,mechanical engineering,design,etabs; proeficiency in software like staad pro,68.4,68.4,9,Operations / IT Generalist / Corporate,0.6536500855433326,0.5431708678695282,0.4150105805412454,etabs  proeficiency in software like staad pro design be btech mechanical engineering
bsc,chemistry,teaching,analytical thinking; critical thinking; problem solving; reading; team work,85.5,85.5,8,EdTech / Teaching / Curriculum Designer,0.9160839837550481,-0.5724492016572902,0.07901140114609928,analytical thinking  critical thinking  problem solving  reading  team work teaching bsc chemistry
be btech,computer science engineering,gaming; information technology; market research; technology,java; linux; programming language skills; sql,80,80.0,5,AI/ML Engineer / Data Scientist,1.5301145465017434,1.2759078607121492,0.4477292974217682,java  linux  programming language skills  sql gaming  information technology  market research  technology be btech computer science engineering
bca,computer applications,technology; trading,active listening; gathering information; programming language skills,69.73,69.73,9,Operations / IT Generalist / Corporate,0.9493282616019543,0.051131039610749385,-0.3344889018765461,active listening  gathering information  programming language skills technology  trading bca computer applications
ba,english,teaching,active listening; communication; teaching,71.25,71.25,1,Software Developer / Tech Generalist,0.738041287945842,-0.381884394045105,0.3304658821309001,active listening  communication  teaching teaching ba english
be btech,mechanical engineering,trading,c,59.85,59.85,4,Sales & Marketing / Business Development,0.6560960596425697,0.4395596857217642,0.3226520682458257,c trading be btech mechanical engineering
bsc,computer science engineering,technology,active listening; java; programming language skills,74.1,74.1,1,Software Developer / Tech Generalist,1.047599728120693,0.45708042690281026,0.26110937926387906,active listening  java  programming language skills technology bsc computer science engineering
ballb,law,legal services,civil criminal law; critical thinking; gathering information,70.585,70.585,1,Software Developer / Tech Generalist,0.5154671239619462,-0.11167362319285196,0.1862813044869402,civil criminal law  critical thinking  gathering information legal services ballb law
be btech,electronics and communication engineering,technology,python,70,70.0,9,Operations / IT Generalist / Corporate,1.0819887625856484,0.9764049532550999,0.25576081095795344,python technology be btech electronics and communication engineering
be btech,automobile engineering,sales and marketing,team work; work under pressure,64.6,64.6,9,Operations / IT Generalist / Corporate,0.7530917579009428,0.20252064385739327,0.7572441765805228,team work  work under pressure sales and marketing be btech automobile engineering
be btech,econamy,financial analysis; human behavior; human biology; research; social justice; supply chain; teaching; technology; trading; web design,analytical thinking; business knowledge; civil criminal law; critical thinking; finance related skills; gathering information; people management; programming language skills,71,71.0,3,Civil Services / Government / Research,2.4110757848328106,-0.5280461724332932,0.32544208892187154,analytical thinking  business knowledge  civil criminal law  critical thinking  finance related skills  gathering information  people management  programming language skills financial analysis  human behavior  human biology  research  social justice  supply chain  teaching  technology  trading  web design be btech econamy
be btech,mechanical engineering,technology,observation skills; team work,73.15,73.15,1,Software Developer / Tech Generalist,1.0482049934585256,0.6755991341011058,1.2631467365721434,observation skills  team work technology be btech mechanical engineering
bsc,computer science,data analytics; sales and marketing; supply chain,analytical thinking; human resources; machine learning; python; sales,65,65.0,9,Operations / IT Generalist / Corporate,1.146212042926952,0.16685510076163979,-0.9742286602786161,analytical thinking  human resources  machine learning  python  sales data analytics  sales and marketing  supply chain bsc computer science
ma,home science,gardening; human behavior,active listening; civil criminal law,56,56.0,4,Sales & Marketing / Business Development,0.32162991964677884,-0.3799590557859345,-0.10289720605159863,active listening  civil criminal law gardening  human behavior ma home science
bcom,accounts public finance econamics business studies,digital marketing,social media marketing,58,58.0,4,Sales & Marketing / Business Development,0.15457523845640214,-0.26577406403455955,-0.14944572446551443,social media marketing digital marketing bcom accounts public finance econamics business studies
be btech,civil engineering,construction; construction management,construction management,64.6,64.6,9,Operations / IT Generalist / Corporate,0.5733243045189419,0.5116645529087928,0.38364369939068477,construction management construction  construction management be btech civil engineering
be btech,civil engineering,construction; construction management; project management; urban planning,etabs; proeficiency in software like staad pro,78.185,78.185,1,Software Developer / Tech Generalist,0.6493874616652263,0.5916803836017517,0.8812897248653989,etabs  proeficiency in software like staad pro construction  construction management  project management  urban planning be btech civil engineering
bca,science,data science; information technology; technology,client management; communication; foreign languages french; hospitality; human resources; leadership; problem solving; spanish,72,72.0,3,Civil Services / Government / Research,1.378970027373551,-0.25402864906897665,0.17420782061432374,client management  communication  foreign languages french  hospitality  human resources  leadership  problem solving  spanish data science  information technology  technology bca science
be btech,computer science engineering,data analytics,no,66.5,66.5,9,Operations / IT Generalist / Corporate,0.7994561885292663,0.7390743269677703,0.1434189134004239,no data analytics be btech computer science engineering
be btech,electrical and electronics engineering,technology,machine learning; python,72.12,72.12,1,Software Developer / Tech Generalist,1.2707029964043643,1.1572421006259594,0.5666747292556777,machine learning  python technology be btech electrical and electronics engineering
be btech,mechanical engineering,data analytics; data science; government job,data visualization; machine learning; programming language skills; python; sql; writing,70,70.0,0,Data Analyst / BI Specialist,1.882123966224634,1.290225840500678,-1.1877108677576036,data visualization  machine learning  programming language skills  python  sql  writing data analytics  data science  government job be btech mechanical engineering
ba,econamics,digital marketing; research; sales and marketing,business knowledge; designing skills; presentation; programming language skills; sales; social media marketing; writing,60,60.0,4,Sales & Marketing / Business Development,0.9722393550713067,-0.966536760085124,-0.2637606672702575,business knowledge  designing skills  presentation  programming language skills  sales  social media marketing  writing digital marketing  research  sales and marketing ba econamics
hsc,political science,entrepreneurship; human biology; sales and marketing,leadership; mass communication; reading; sales,59,59.0,4,Sales & Marketing / Business Development,0.5242727240286936,-0.7473752115262096,0.3231682615318781,leadership  mass communication  reading  sales entrepreneurship  human biology  sales and marketing hsc political science
