What was your course in UG?,What is your UG specialization? Major Subject (Eg; Mathematics),What are your interests?,What are your skills ? (Select multiple if necessary),What was the average CGPA or Percentage obtained in under graduation?,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,PC1,PC2,PC3,Final_Cluster,SVD1,SVD2,SVD3
BCA,Office management,News Coverage;Web Designing;Data analytics;Govt. Job;Game industry;Digital marketing;Data scientist;Web development;Social media marketing;Information Technology,Accounting Skills;Hardware skills;Programming Language skills;Gathering Information;People management;Risk management skills;Writing skills;C++;Python;SQL;Java;Hospitality,60,0,0,-1,-3.1143805543113485,-0.9573244051591137,-1.3415007163798582,4,0.00416798612359524,0.013661174438471247,0.019987564786375932
BE,Entc,Technology;Data scientist;Web development;All fields related to Data science.;Information Technology,Programming Language skills;Python;SQL,68.2,0,0,-1,-0.655776595299049,0.22626261679106746,-1.871188003551167,3,0.04383697415297724,0.8593884748007213,-0.33739843378173057
B.Tech,Computer Science Engineering,"Financial Analysis, Technology","Gathering Informing, Business Knowledge, SQL, Leadership, Writing, Designing Skills",74.4,0,0,-1,-0.22816434335991992,-0.06969155281973954,-0.11973764778537034,5,1.1739523464177068,0.07085720342010211,0.4766847981093513
BA,Tamil,Teaching,People management,74.1,0,0,-1,0.6514533361388909,0.2794022371463937,1.2172010542398317,4,0.025989815665064198,0.02328815354426615,0.05125959188147911
B.Sc,Programs,Govt. Job,Sales,60,0,0,-1,1.1979931980241074,-0.14148377389684705,-0.40338569999522117,0,0.031544302163717695,0.19767357211976552,0.5623795298469042
B.Sc,Physics,Teaching,Teaching ,86,0,0,-1,0.30595067384204405,0.09015096312689352,0.10705896838488951,0,0.05306122363473739,0.1947711049423133,0.6138572220944719
B.Sc,computer science,Teaching;Data analytics;Data scientist,Programming Language skills;Leadership;Problem Solving skills;SQL;PHP,57,0,0,-1,0.4968386657823512,-0.41915538453508344,0.4251177261749236,0,0.02952540608980702,0.17254096509485994,0.5442986632629416
BE,Electronics and Communication Engineering,News Coverage;Social Justice;Teaching;Trading;Understand human body;Content Writing,"Hardware skills;Critical Thinking;Artistic/Creative Skills;Analytical Skills;People management;Civil & Criminal Law;Communication skills;Sales;Social Media Marketing;Linux;Proeficiency in Software like STAAD PRO, ETABS;MATLAB",61,0,0,-1,-0.09708371973210543,0.49067627435456185,-0.32229351917743965,3,0.11657089446392072,0.9142784761372291,-0.41072251902418166
B.Tech,Computer Science Engineering,"Cyber Security,Technology,Data analytics,Machine Learning,Cloud computing","
Threat & Vulnerability Management;Endpoint Security;Vulnerability Assessment;ISO 27001;Information Security;proofpoint;Palo Alto Networks;Symantec Endpoint Protection;SophosS;Vulnerability Management;Security Information and Event Management (SIEM);Threat Analysis;Threat Assessment;Splunk;ISO 27001 Lead Auditor;Pki;Cyber Security Risk;Cybersecurity Incident Response;Vulnerability Scanning;Security",77.33,0,0,-1,-0.642356719003743,-0.3120291956205331,-0.2314202470093692,5,1.176947721079885,0.06357936743751777,0.47378227505468395
B.E,Automobile Engineering,"Social Justice, Take risk for Profits, Technology, Entrepreneurship, Understand Human Behaviour","Critical Thinking, Business Knowledge, Civil & Criminal Law, Communication Skills, Negotiation Skills, Work under Pressure, News Gathering, Product Knowledge, Market Study, Team work, Excel",79.8,0,0,-1,1.00183529830512,-0.1029227232936221,-0.7034296698416753,4,0.03524709488628015,0.09407961404597873,-0.019257808419656824
B.Com,Marketing,Research;Technology;Trading;Understand human behaviour;Content Writing;Data analytics;Govt. Job;Digital marketing;Home interior design;Social media marketing;Gardening;Infrastructure;Information Technology,Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;People management;Leadership;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Interpersonal skills,50,0,0,-1,0.26767130527294647,-1.5853996853679029,0.4513481030167266,2,0.012687134182911404,0.07609610439262562,0.14098534983198854
B.Tech,Electronic and Communication Engineering,Financial Analysis;Teaching;Data analytics;Govt. Job;Data scientist;Excel,Negotiation skills;Leadership;Editing;Python;Teaching;Programming Language C,75.05,0,0,-1,0.9549156817252841,0.3005192706461495,-2.108357841339651,1,0.9215624854692734,-0.21185510736220403,-0.17051216396753593
Master of journalism,Journalism ,Sales/Marketing;Social Justice;Understand human behaviour;Content Writing;Digital marketing;Social media marketing,Active Listening;Gathering Information;Artistic/Creative Skills;People management;Communication skills;Mass Communication;Problem Solving skills;Writing skills;Social Media Marketing;Content creation;Client management,68,0,1,-1,-1.7943379132076303,-12.437910201779623,-11.549041927256118,4,3.0219950625637213e-06,-4.405643859958375e-06,-5.2193110776736915e-06
B.Sc,Computer Applications,Technology,"Business Knowledge, Communication Skills",76,0,0,-1,-0.1325221554725295,-0.28031712958241745,-0.3058695598801437,0,0.23794566754693405,0.3620835986692173,0.7593766643241885
BE,Electronics and telecommunication,Technology,Programming Language skills;Communication skills;Problem Solving skills;Python;MATLAB,61.75,0,0,-1,-0.10264209167444988,0.37880592790988116,-0.45459656249387065,3,0.24021608479797868,1.045958485879843,-0.12361388926273657
G. N. M Nurshing,Hospitality,"Teaching, Technology","Logical Skills, Presentation Skills, Observation Skills, Subject Knowledge",76.95,0,0,-1,2.4677331701754293,-5.439476573224787,15.349875177350903,4,0.0017853604046286272,6.811314456443205e-08,0.00248706247201628
B.Sc,Microbiology genetics,Research,Subject Knowledge,96,0,0,-1,0.41736621411222685,0.12103168642637355,0.9271917423800586,0,0.041617302967787304,0.18019953350696338,0.5614538559656507
B.Tech,Information TechNAlogy,Financial Analysis,"Active Listening, AI, Critical Thinking, Analytic Thinking, Artistic skills, Java, Communication Skills, Work under Pressure, Leadership, Editing, Product Knowledge, Creativity Skills, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, Mass Communication, Writing, Tableau, Reading, Designing Skills",70.49,0,0,-1,-0.23188262311365207,0.01965653689704194,0.5571055753971272,1,0.9524575946597846,-0.18297656815378807,-0.1249102602823407
B.Com,Commerce,"Financial Analysis, Entrepreneurship",Accounting Skills,78.565,0,0,-1,0.5479704297546587,-0.3623836312722649,0.9431392782440348,2,0.022945703810085913,0.10052795054063526,0.17261090773754983
B.Tech,Mechanical Engineering,Technology,"Python, Critical Thinking, Programming, Editing, Creativity Skills, Market Study, Team work, Excel, C++, Linux, Problem Solving skills",67.83,0,0,-1,-0.7246564274439746,0.02309704122755426,-0.2076598308402895,7,1.241260575472163,0.23688579893673828,-0.22286705609800284
MCA,Computer Science Engineering,Govt. Job,Accounting Skills,65,0,0,-1,0.22795818752349598,0.04576166213578757,-0.0002117748844690886,8,0.2618258993810676,0.318406602463681,0.692500044918314
B.Tech,BiotechNAlogy,"Research,Understand human body,BioTechnology","Real-Time Polymerase Chain Reaction (qPCR);
Environmental Biotechnology;
Molecular Biology",85.5,0,0,-1,-0.37882584368426603,-0.5137992869233168,-0.5594721405572122,1,0.9406353445277977,-0.22230079956776824,-0.1778515476790876
B.Tech,Information Technology,Web development;Information Technology,C++;R;Linux;Python;Artificial Intelligence;SQL;Java,75.05,0,0,-1,-0.5529020283360578,-0.11214939567978896,-0.04827914981437054,1,0.9357756464890228,-0.19700923157151148,-0.1648880042335451
B.Tech,Computer Science Engineering,Research;Technology;Data scientist,Programming Language skills;Gathering Information;Analytical Skills;Python;Artificial Intelligence,80.5,0,0,-1,-0.5498993900964051,-0.09810626742559488,-0.2761241975327693,5,1.1735915223038111,0.06549726761472938,0.47564468268919785
B.Tech,Mechanical Engineering,"Technology,Trading","Active Listening, Programming, Work under Pressure, Teamwork,Excel,Logical Skills Interpersonal Skills, Presentation skills, Reading",74.1,0,0,-1,-0.682879668915302,0.06452128470881727,-0.453419933832771,7,1.0522133857978546,0.044226398108032555,-0.4395029679617235
B.Tech,Electrical and Electronics Engineering,Technology,Unknown,75.05,0,0,-1,-0.5866838160394902,-0.06309118344788042,-0.20871159073961537,7,1.2141648015738777,-0.011737088020317482,-0.034454014586657145
B.Tech,Computer Science Engineering,Technology,Programming Language skills;Critical Thinking;Gathering Information;People management;Communication skills;Leadership;SQL;Java,70.3,0,0,-1,-0.537590300195561,0.012661332616893785,-0.14483141967604082,5,1.3675923358412825,0.25500577586114714,0.683481025331004
BE,Automobile Engineering,Teaching;Technology;Content Writing;Govt. Job;Industires;Sports Industry;Oil and Gas;Excel,Active Listening;Gathering Information;Communication skills;Product knowledge;Writing skills;Presentation Skills;Good communication skills,83.41,0,0,-1,0.36194459956896496,0.3519637280870743,-0.475559371723166,3,0.0738017762844266,0.9316843561051525,-0.3686291978228224
Diploma,Pharmaceutical sciences,Data analytics;Game industry;Data scientist;Information Technology,Programming Language skills;Analytical Skills;Communication skills;Leadership;Machine Learning skills;Python,61.75,0,0,-1,1.753128920737056,1.5990947943905796,2.5097631674914385,4,0.0016842137772335602,0.004224511590468866,0.005617572250642548
B.Pharmacy,Mining ,Data scientist,Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Machine Learning skills;Python;Artificial Intelligence;SQL,76,0,0,-1,0.0764514645610259,1.1333106042883638,-0.8086174030489794,4,0.004831784915385027,0.020822280755973286,0.003408381772834154
B.Tech,Mechanical engineering ,Technology,Programming Language skills;Business Knowledge;Analytical Skills;Communication skills;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL;MATLAB,83,0,0,-1,-0.4761255705368093,0.06467651214512575,-0.17967375569798863,7,1.1250743718609215,-0.012114066972206395,0.03103530867868867
B.Tech,B.tech,Electronics and communication Engineering,"Python, SQL",74.1,0,0,-1,-0.7633816584188408,-1.388169509088469,0.6938735834918466,1,0.9233629983038354,-0.21259275443644657,-0.17187278150940938
BE,Automobile Engineering,Trading,"Wealth Management, Problem Solving skills",65.74,0,0,-1,0.24254151717322606,0.42697693689221655,-0.27624641156221696,3,0.07950322873816368,0.9403300118750897,-0.37800031640124293
B.Tech,Electronics and Communication Engineering,Financial Analysis;Teaching;Technology;Trading;Data analytics;Home interior design;Data scientist,Active Listening;Programming Language skills;Critical Thinking;Artistic/Creative Skills;Analytical Skills;People management;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );R;Python;Artificial Intelligence;SQL;Good communication skills,66.025,0,0,-1,-0.7061528710173044,0.24512513880900866,-0.2028709540320334,1,0.9927194589315589,-0.15175673681284246,-0.24480861236624435
B.Tech,Computer Science Engineering,"Technology,Data analytics,Machine Learning,Cloud computing,Cyber Security",Web Application Security;Vulnerability Assessment;OWASP;Penetration Testing;Shell Scripting;Python (Programming Language);Ethical Hacking;Web Application Security Assessment;Application Security,79.8,0,0,-1,-0.5211875014556736,0.14651589211981303,-0.20762759410405005,5,1.173591522303817,0.06549726761907537,0.4756446827056398
B.Tech,Electrical and Electronics Engineering,Technology;Industires;Design,"Proeficiency in Software like STAAD PRO, ETABS",79.8,0,0,-1,-0.7574440371575433,-0.1385891801699417,-0.1957670768709214,1,1.0432898941276765,-0.21464713327872853,-0.26601095855722834
B.Sc,Computer Science ,Teaching;Game industry;All fields related to Data science.,Programming Language skills;Machine Learning skills;Python;SQL,65,0,0,-1,0.1335815310144829,0.20920815600614942,0.6244519967135987,0,0.0339472860844056,0.18027299938880648,0.5563501579117804
B.Sc,Chemistry,"Sales/Marketing, Take risk for Profits","Active Listening, Artistic skills, Communication Skills, Work under Pressure, Editing, Product Knowledge, Creativity Skills, Market Study, Team work, Excel, Sales",67,0,0,-1,0.6662979937616917,0.14527609773338854,0.15658532640218426,0,0.029576459596233392,0.17987352809663504,0.5555073976933093
BE,Computer Science Engineering,Research;Technology;Data analytics,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Business Knowledge;Analytical Skills;Finance related skills;People management;Communication skills;Mass Communication;Leadership;Product knowledge;Problem Solving skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Interpersonal skills;Wealth Management;Presentation Skills;Linux;Python;Artificial Intelligence;SQL;Java;Cloud Computing,83.6,0,0,-1,0.0693793628621627,0.34762038787555793,-0.5539393547056319,8,0.2974933556920159,1.132398670566955,0.31291133641088315
BALLB,Law,Social Justice;Social causes,Civil & Criminal Law,71.25,0,0,-1,-0.4474963295373349,1.37080331704071,1.906877617383067,4,0.0035050228451875536,-0.0017375454068662382,-0.001484035401053755
B.Tech,Computer Science Engineering,Technology;Data analytics;Data scientist;All fields related to Data science.,Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Artificial Intelligence;SQL,71.25,0,0,-1,-0.4369747388334962,0.013953996970819525,-0.09242875335062058,5,1.1777667527990434,0.07104462737928821,0.481658218422051
BE,Mechanical engineering ,Financial Analysis;Research;Technology;Trading;Supply Chain Analysis;Web Designing;Data analytics;Data scientist,Programming Language skills;Critical Thinking;Machine Learning skills;Python,73.15,0,0,-1,0.17333426909697205,0.5262729289670203,-0.24451198076655092,3,0.054489278981337666,0.8631138605070441,-0.3465164575686223
B.Tech,Computer Science Engineering,"Financial Analysis, Research, Technology, Trading","AI, ML, Python, Analytic Thinking, Business Knowledge, Java, SQL, Oracle, Programming, People Management, C++, R",85.88,0,0,-1,-0.5604091875799824,-0.03287083285346896,-0.11268959486712612,5,1.1757038252460075,0.0658172664722533,0.47843228550105876
B.Tech,Information Technology,Entrepreneurship,"Active Listening, Python, Critical Thinking, Analytic Thinking, Java, SQL, Oracle, Programming, People Management, Leadership, Team work, Logical Skills, Interpersonal Skills, C++, Problem Solving skills, Writing, Building Rapport, Subject Knowledge",74.1,0,0,-1,-0.3476048799113355,-0.17892211028535618,-0.0717495624589969,1,0.9447442909396906,-0.171201022725236,-0.1744208708122907
B.Tech,Computer Science Engineering ,Technology;Web Designing;Data analytics;Game industry;Data scientist;Web development,Active Listening;Hardware skills;Programming Language skills;Gathering Information;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Interpersonal skills;C++;Presentation Skills;R;Python;Artificial Intelligence;SQL;Java;Architecture;Good communication skills,85.88,0,0,-1,0.09740620852323954,-0.7745498295560699,-0.5167355158567879,1,0.9267554112687031,-0.2064274919407325,-0.17770764720393994
B.Tech,Computer Science Engineering,"Research, Technology, Entrepreneurship","Java, Programming, Creativity Skills, Team work, Excel, Linux",66,0,0,-1,-0.5226931718111342,0.28550709037369215,-0.15792374827314679,5,1.1771518118052886,0.06798514554444766,0.47135025825542864
B.Tech,Computer Science Engineering,"Technology,Teaching","Active Listening, Programming, Work under Pressure, Teamwork,Excel, Interpersonal Skills, Presentation skills, Reading",70.3,0,0,-1,-0.6988386843122409,0.04450422849558982,-0.17942446686301758,5,1.1789708538574224,0.06328029179774074,0.4714213337871039
Economics ,Political science,Govt. Job,Hospitality,45,0,0,-1,0.936182759144778,-0.8293463777868112,-3.06944935025251,4,0.005690021127018089,0.02431766833998813,0.01934492974250956
B.Com,Mar,Sales/Marketing,Business Knowledge;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Product knowledge;Problem Solving skills;Risk management skills;Client management,59.85,0,0,-1,1.5064044923088948,-0.7584229636295635,0.7642757970352535,2,0.018383953544886648,0.09501928428551452,0.16287994509041429
B.Tech,Civil Engineering,Teaching,"Active Listening, Work under Pressure,Teamwork,Interpersonal Skills, Presentation skills, Reading",76.95,0,0,-1,-0.528688482949943,-0.03703558104292654,-0.07111482262561586,1,1.0010379454791476,-0.22365879917677753,-0.1731677939600124
B.Tech,Electronics and Communication Engineering,"Technology,Teaching","Active Listening, Programming, Work under Pressure, Teamwork,Excel, Interpersonal Skills, Presentation skills, Reading",80.75,0,0,-1,-0.7433716825644577,0.10099192211731839,-0.21053757760112182,1,0.9987463821935163,-0.15188140442913647,-0.2407334661398109
B.Tech,Marketing ,Research;Sales/Marketing;Supply Chain Analysis,Critical Thinking;Artistic/Creative Skills;Analytical Skills;Communication skills;Problem Solving skills;SQL,76,0,0,-1,-1.1575965889802042,0.9652812610780208,-3.008581812178803,1,0.9232351530996044,-0.21283617241995478,-0.17141899449535603
BBA,Human Resource,Human Resource ,Negotiation skills;HR,71.25,0,0,-1,-0.41185043757419354,4.083052603821542,2.19484270039408,4,0.0015965881028522297,0.005600131169865233,0.011651007520598517
B.Com,Accountancy,Financial Analysis,Active Listening;Artistic/Creative Skills;Communication skills;Mass Communication;Problem Solving skills,65,0,0,-1,0.5007154979279437,-0.42271265048047535,1.5533988658867635,2,0.04270749822982133,0.11014393692468946,0.19229342357298293
BBA,Human Resource,Content Writing;Market reserach,Business Knowledge;Finance related skills;People management;Communication skills;Negotiation skills;Problem Solving skills;Sales;Presentation Skills,74.1,0,0,-1,-0.43909364692641284,4.327105526015315,2.090596000249952,4,0.0015965881027803367,0.005600131166248592,0.011651007541447867
BAC,Computer Science Engineering,Technology,"Accounting Skills, Python, Java, SQL, Oracle, Programming",64.6,0,0,-1,-0.4190042826945237,0.038868428835489716,-0.020286132435505005,6,0.4501426110230143,0.46707063946130095,0.8569819941586838
B.Pharm,Hospitality,Research,"Excel, Presentation Skills, Writing",71.155,0,0,-1,2.797599860734827,-2.86663601785541,9.606123467982082,4,0.013953819483098272,0.0076609557495138396,0.018017819058575867
B.Sc,Chemistry,Research,"Civil & Criminal Law, Work under Pressure",80.75,0,0,-1,0.4801886791432416,0.1471217896853268,0.6315837293828005,0,0.043395601802637226,0.18645904664737364,0.5699681382236366
BE,Mechanical Engineering,Financial Analysis;News Coverage;Research;Technology;Understand human behaviour;Supply Chain Analysis;Market reserach;Industires,Critical Thinking;Business Knowledge;Analytical Skills;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Good communication skills;SAP,65,0,0,-1,-0.44057252715699063,0.5942042906978524,-0.43004093263136994,3,0.17088422647945858,1.1133244052256601,-0.6018981291782166
BE,Mechanical Engineering,Trading;Data scientist,Analytical Skills;Problem Solving skills,62,0,0,-1,-0.29622148513291907,0.579258952524282,-0.23004730190950548,3,0.17088422647940624,1.1133244052223743,-0.6018981292002465
BA,"History, sociology,",Research;Sales/Marketing;Trading;Digital marketing;Social media marketing;Customer care,Active Listening;Business Knowledge;Communication skills;Sales,58,0,0,-1,2.2103681895642993,1.2663389592410685,2.8645331726443004,4,0.003878434407338419,0.01206455859282171,0.016901976019422758
B.Com,Accounts and Statistics,Financial Analysis;Research;Teaching;Understand human behaviour;Understand human body;Data analytics;Data scientist;Market reserach;All fields related to Data science.,Accounting Skills;Active Listening;Critical Thinking;Gathering Information;Python,50,0,0,-1,0.5912616566335466,-4.687253692855582,2.130168235688403,2,0.01265632220762117,0.07564247578802107,0.13997969133006477
B.Tech,Biotechnology,Technology,"Critical Thinking, Analytic Thinking, Java, SQL, Programming, Communication Skills, Work under Pressure, Leadership, Team work, Interpersonal Skills, Presentation Skills, Problem Solving skills, Writing, Observation Skills, Reporting, Reading",86.45,0,0,-1,-0.6677288055028362,-0.08248909429537835,-0.15990737126330387,7,1.1259325594703042,-0.020018537062177492,0.0531721859551918
BA,History,"News Coverage, Teaching","Active Listening, Communication Skills, Work under Pressure, News Gathering, Reporting, Reading, Subject Knowledge",68,0,0,-1,0.9182112159321913,0.4700734294483675,1.5373125128334169,4,0.009340384553160537,0.01763912878573841,0.009696942406626805
B.E,Automobile Engineering,Technology,"Team work, Linux, Problem Solving skills",64.79,0,0,-1,0.3623737701048859,0.008811681185854738,-0.37425775105688003,0,0.2312894220226543,0.2834494379004513,0.19144555469268715
B.Tech,Electronics and Communication Engineering,Technology;Data analytics;Data scientist,Active Listening;Problem Solving skills;Designing skills,69,0,0,-1,-0.7873231091018987,0.1639984999367712,-0.24956904942802602,1,1.0049689745101442,-0.14240347379973012,-0.2470617669955069
B.Tech,Electrical and Electronics Engineering,"Sales/Marketing, Technology, Entrepreneurship","AI, Java",75,0,0,-1,-0.6253404127212829,-0.21577050852734872,-0.15460261628685412,1,1.0198883359056177,-0.20254251740121854,-0.24647337172658768
BA,Electronic and telecommunications ,Research;Social Justice;Teaching;Content Writing;Govt. Job;Home interior design,People management;Editing;Designing skills;Writing skills;Teaching,90.25,0,0,-1,2.762473901459133,-2.9433722325816962,1.3210930604941682,4,0.003878434407822454,0.012064558656668096,0.016901975644921827
BA,Mechanical Engineering,Research;Social Justice;Teaching;Govt. Job;Social causes;Design,Active Listening;Leadership;Editing;Designing skills;Writing skills;Client management;Teaching,68,0,0,-1,0.2737336523268604,0.03673996048052057,1.3964175441508333,4,0.1309974777900993,0.2701203595921571,-0.24966196278122219
BE,Computer Science Engineering,Data analytics;Data scientist;Machine Learning,Programming Language skills;Critical Thinking;Analytical Skills;Python,56,0,0,-1,0.14277037432173817,0.31227890722839974,-0.2362414305587986,8,0.2974429578361693,1.1315324805554212,0.30973077603848964
B.Tech,Accountancy,Research,"Critical Thinking, Analytic Thinking, Gathering Informing",71.25,0,0,-1,-0.11003135125795276,-0.15394404211204482,1.1225213704832226,1,0.9458554053478984,-0.20065156673609882,-0.14107574195395503
B.Tech,Automobile ,Technology,"Python, Programming, Excel, Linux",63.84,0,0,-1,-0.44092113529250265,-0.10252328490017887,-0.24326278624532466,7,1.1164572048042243,-0.01582383428749602,0.040484948615621165
B.Com,Mechanical Engineering,Financial Analysis,Accounting Skills,76,0,0,-1,0.2355052574980104,-0.23369640702401767,0.8534887867888292,2,0.15742491092726738,0.3735789440909571,-0.06343098586488266
BE,Accounting  and Finance,Data scientist,Active Listening;Business Knowledge;People management;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Designing skills;Machine Learning skills;Python;SQL,74.18,0,0,-1,0.3878135701503187,0.6027203849987728,-0.12363433662280017,3,0.048548795030397454,0.8758764675309973,-0.332243941182623
BE,Information Technology,Financial Analysis;News Coverage;Supply chain analysis,Critical Thinking;Analytical Skills;Negotiation skills;Problem Solving skills;Risk management skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL,80,0,0,-1,-0.14140870017198098,0.1548205992791223,-0.05398814511937715,3,0.05944389633641453,0.8679082608021661,-0.3335091842075569
B.Com,Statistics,Financial Analysis,Teamwork;Time Management;Company Secretarial Work;,72.2,0,0,-1,0.42964404158570146,0.08913903393169209,1.3872876356078034,2,0.0331641337859897,0.11361283828768358,0.201919732052169
B.Tech,Information Technology,Data analytics;Digital marketing;Data scientist,Risk management skills;Data Visualization skills( Power Bi/ Tableau );SQL;SAP,77.9,0,0,-1,-0.7339091198050107,-0.19341411017735063,0.011562539914318768,1,0.9355924608041349,-0.1981269521449927,-0.16759527755707218
B.Sc,Information Technology,Research,"ML, Python",78.85,0,0,-1,0.11634035715788915,0.08537899858485436,0.5448930594542806,0,0.06079095731160965,0.1899828566629618,0.5562150591222745
B.Tech,"C, C++, java, SQL, MYSql, Unix, Html, Mathematics, Statistics","Technology, Entrepreneurship","Analytic Thinking, Business Knowledge, Java, SQL, Communication Skills, Work under Pressure, Product Knowledge, Team work, Excel, Problem Solving skills, Observation Skills, Reporting, Reading, Subject Knowledge",69.35,0,0,-1,-0.7753716786301547,-1.1408915327244658,-0.47503545480650505,1,0.9253528616896763,-0.21258882801055634,-0.16871586887859322
B.Tech,Design,"Financial Analysis, Research","AI, ML, Python, Critical Thinking, Analytic Thinking, Artistic skills, SQL",66.5,0,0,-1,-0.1436701115756825,-0.12998080375586982,0.5235205735038014,1,0.9215767778654926,-0.21174273286872158,-0.1704607920650804
BCA,Electrical and Electronics Engineering,Research;Technology;Web Designing;Data analytics;Govt. Job,Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Presentation Skills;R;Linux;Python;SQL;Java;MATLAB,76,0,0,-1,-1.1049624000589067,-0.7117446115091268,-0.863054167366443,4,0.10414987851538106,0.021944222207096617,-0.056969112263539276
B.Com,Mechanical Engineering,Design ,"Editing, Designing Skills, Sales",71.25,0,0,-1,-0.0927180291972073,-0.2095709666510461,0.6225550532387455,2,0.1397595944875763,0.3333887837977328,-0.12730140165709278
B.Tech,Data Structures & Algorithm,Research;Social Justice;Teaching;Technology;Trading;Web Designing;Data analytics,Accounting Skills;Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;People management;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Social Media Marketing;Interpersonal skills;Wealth Management;Hospitality;Client management;Good communication skills;Teaching,72,0,0,-1,-0.7480272556981837,-0.4507483014892978,1.0589253964725618,1,0.9236310144403285,-0.21111631751688473,-0.16706718782669547
B.Tech,Computer Science Engineering,Data scientist,Programming Language skills;Analytical Skills;Leadership;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;SQL;Cloud Computing;Good communication skills,81.795,0,0,-1,-0.2864623787792566,0.12959365402247303,-0.07379660145591727,5,1.1762687835215992,0.08574670320430722,0.47605959933849473
B.Tech,Electrical and Electronics Engineering,"Technology, Understand Human Behaviour, Understand Human Body","Communication Skills, Work under Pressure, Leadership",61.75,0,0,-1,-0.42734406186575574,-0.293814516517246,-0.195144386660809,1,1.0199291569722893,-0.202399435475449,-0.2463906742438156
MCA,Electrical and Electronics Engineering,Supply Chain Analysis;Data analytics,Programming Language skills;Analytical Skills;R;Python,64,0,0,-1,-0.012997915579997762,0.10486873064015347,-0.4973790137518835,4,0.10351956686533734,0.023546055327546386,-0.0639979029880676
B.Tech,Computer Applications,Software Job,networking,78.85,0,0,-1,-0.6516077088051357,-0.44374267682105817,-0.5169309501010806,1,0.9861948765942912,-0.22379499342748763,-0.16837250334451556
B.Tech,Civil Engineering,Software Job,NO,66.5,0,0,-1,-0.6516485184237991,-0.11643597799422556,-0.2981143846830236,1,1.109634291752207,-0.2339886260544659,-0.23931783239183346
B.Tech,Mechanical Engineering,Technology,"AI, ML, Python, C++, R, Linux",56.05,0,0,-1,-0.7246872640539949,0.022767175270999935,-0.2074262190810065,7,1.241260575472164,0.23688579893658687,-0.22286705609807914
B.Tech,Electronics and communication Engineering,Technology;Design;Information Technology,Programming Language skills;Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;Artificial Intelligence,65.265,0,0,-1,-0.5626617743418709,1.0689757196127043,-0.2523672002947108,1,0.9232313907454436,-0.2128764697637821,-0.17152056158252282
B.Tech,Business,"Supply Chain Analysis;Gardening;Service;Industires;Agriculture, services",Business Knowledge;People management;Machine Learning skills;Hospitality,63.59,0,0,-1,-1.0939754396158337,0.8432661688716173,-0.2838079846431447,1,0.9215693807814992,-0.21182286894667177,-0.17043776639707145
BE,Computer Science Engineering,"Financial Analysis, Sales/Marketing, Technology, Trading","AI, Python, Programming, Communication Skills, C++",76,0,0,-1,0.004417070833115831,0.5367324482257021,-0.26947712036974014,8,0.2974429578360816,1.1315324805594118,0.3097307760234258
B.Com,Electronics and Communication Engineering,Service,Accounting Skills;Active Listening;Hardware skills;Critical Thinking;Gathering Information;Business Knowledge;Analytical Skills;Finance related skills;Mass Communication;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Writing skills;HR,62.7,0,0,-1,0.16056905724037895,-0.0661184405368825,0.5828607865463968,2,0.08559259245702827,0.13948936868559125,0.06503992706266984
B.Tech,Civil engineering,"Web development,Social causes,All fields related to Data science,Machine Learning,Data scientist",Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP;Codeignitor;Loopback;,76.95,0,0,-1,-0.82765437411907,-0.1963583442335821,-0.22803695462371645,1,0.9270747692876152,-0.2125821648710636,-0.16940051283732038
