Internships,Projects,Leadership_Positions,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Cluster,Cluster_Name,PC1,PC2,PC3
2,0,1,0,1,0,1,4,4,1,Leaders & Team Players,-1.3134011944248385,1.999413302832292,0.7529199051238412
2,3,1,4,0,4,2,1,0,3,Project-Driven Builders,-0.3553087836516768,-0.7264321642419382,-0.5594399301563432
1,2,0,0,1,0,2,2,0,0,Presenters,-0.7219215497552354,-1.1356552801980349,0.6459147715537585
0,2,0,1,1,3,1,0,3,2,Communicators,0.04622492249676695,0.49065248991237964,-0.44057408704421913
2,1,0,4,4,0,4,0,2,2,Communicators,-1.651345943763904,-0.717954651258177,-0.7060531056485837
2,2,0,1,1,1,0,3,3,0,Presenters,-0.9805159298940791,0.84776955383133,1.5435959579246539
2,0,0,0,0,4,1,2,1,0,Presenters,-0.674216062361067,0.7963213580636482,1.4707461961200496
0,4,1,3,2,4,3,2,4,3,Project-Driven Builders,1.6811722215730716,0.03342185391913133,-1.4445033438943724
1,0,1,1,0,3,3,3,0,1,Leaders & Team Players,-0.29066705943846616,-0.3295701892398054,0.20010341125804731
1,1,1,1,3,1,3,1,1,1,Leaders & Team Players,-0.10993574576105017,0.1263464784909488,-0.9863995068027943
1,4,0,2,3,2,3,1,3,2,Communicators,0.6752667050395704,-0.5871105172136097,-0.624451757272209
2,2,0,1,4,4,0,4,0,0,Presenters,1.4061526526526507,0.4863050497454048,2.783784184443284
0,4,0,3,3,2,3,3,1,0,Presenters,1.241870571125686,-1.9802830625527414,0.4026701258742944
2,3,0,3,3,2,3,2,2,2,Communicators,-0.04379087272240333,-0.7182681498830024,0.3285389630294054
0,1,1,4,2,3,1,0,1,1,Leaders & Team Players,-0.26229171401063894,0.21639383753995486,-0.9574148465077087
1,0,0,1,1,3,4,0,1,2,Communicators,-0.7626019097114373,-0.5567489818024475,-0.5949796959182881
1,2,0,3,1,1,3,4,2,0,Presenters,-0.6877772521457297,-1.3414785565472995,1.0325236678071439
2,0,0,4,3,1,3,0,2,2,Communicators,-1.9888939196282542,-0.11234486915409347,-0.25015347651930225
2,0,1,0,3,3,0,0,1,1,Leaders & Team Players,-0.1727490431451597,2.2815376808810193,-0.06771039479016015
0,4,1,3,1,0,2,0,1,3,Project-Driven Builders,-0.4391326274424892,-1.2820139721268529,-1.9058244313037351
2,1,1,1,4,4,0,2,4,1,Leaders & Team Players,0.8791989155558766,3.0856988861112797,0.38782407225739596
0,1,0,4,0,1,3,2,0,2,Communicators,-1.474537075457662,-2.2796722297446235,0.2899987902157441
0,4,0,0,1,3,3,0,2,2,Communicators,1.0771660711809397,-0.9200189166831245,-1.1828071822221895
1,4,1,1,2,2,1,3,1,3,Project-Driven Builders,1.1799082540047061,-0.1039900957264946,0.16283085617042073
0,0,1,2,1,0,3,2,1,1,Leaders & Team Players,-1.150266584532733,-0.6014966873427319,-0.744616684066458
0,1,0,3,0,0,1,4,1,0,Presenters,-1.4213581094261112,-1.3100241011602929,1.6245337924805714
2,3,0,3,0,3,0,3,2,0,Presenters,-0.6336449413161294,-0.033872161303702374,1.6320910359390073
0,0,1,0,4,3,2,3,0,1,Leaders & Team Players,1.5583634949169738,0.5340729836928358,0.501962261462344
2,1,0,4,2,1,2,3,1,0,Presenters,-1.4794005865695714,-0.7959056431159521,1.4153177844196825
2,3,0,1,3,1,2,0,1,2,Communicators,-0.33667166366227724,-0.3249449805961725,-0.20549650535128694
1,4,1,4,2,1,1,2,4,3,Project-Driven Builders,-0.14492865523629092,0.40457108737691194,-0.8037735172199535
0,1,0,3,0,4,1,1,0,2,Communicators,-0.40428347682754356,-0.8662791090165045,0.6223839125206688
1,3,1,1,3,0,4,2,3,3,Project-Driven Builders,0.33613213747113624,-0.20974398170260627,-1.4619480774694118
0,0,1,4,0,2,0,2,4,1,Leaders & Team Players,-1.437734688297146,1.3572355603076043,-0.1908690638249853
2,0,0,1,2,4,2,3,2,0,Presenters,-0.05338564563955551,0.8335832238120523,1.5768320135575022
0,0,1,4,1,4,1,2,3,1,Leaders & Team Players,-0.2718984829313122,1.0495146788981613,-0.18084973136916105
1,3,0,3,2,2,2,1,0,2,Communicators,-0.15355445882448018,-1.4499063308203615,0.22115640146461557
2,4,0,4,3,4,1,0,3,2,Communicators,0.3294359164788019,0.38253482013255163,-0.144861525996611
1,1,0,2,2,3,2,4,3,0,Presenters,0.19087818282832528,0.26810045792207277,1.495673870564313
2,3,1,3,1,1,4,0,3,3,Project-Driven Builders,-1.1064126459377979,-0.3007491246581628,-2.22273809454386
0,2,0,3,1,1,2,4,2,0,Presenters,-0.36886086823549524,-1.255562409032059,1.1397221882424806
2,0,1,1,4,3,4,2,4,1,Leaders & Team Players,0.38140005289809115,1.7728876455298197,-0.7719842205130979
1,0,1,3,1,0,0,4,1,1,Leaders & Team Players,-1.556514968230622,0.37490955510495627,1.3138600477723057
0,0,0,4,2,1,2,1,2,2,Communicators,-1.4517999148764196,-0.5305558433220896,0.07032796836051064
2,1,0,4,4,4,0,3,2,0,Presenters,0.15895815387435736,1.0115035883203463,2.162673857980983
2,3,1,2,0,1,1,4,2,3,Project-Driven Builders,-0.6394024561153626,0.08866286233810691,0.6586500159080888
2,2,1,0,4,4,1,0,3,1,Leaders & Team Players,1.1774286971021424,2.4599877901492713,-0.8378035886278082
2,2,0,1,0,1,3,3,0,0,Presenters,-1.0420190017402695,-1.5055547154120708,1.0158085639135352
1,1,0,0,1,0,2,3,4,0,Presenters,-1.024780297643992,0.5477686708057442,0.648624112004044
1,4,1,1,4,2,3,3,4,3,Project-Driven Builders,1.8318062580962415,0.612164696054468,-0.8046647570612037
0,2,0,4,2,4,0,1,0,2,Communicators,0.3068654768297782,-0.6624729173246928,0.8955199878481579
0,2,0,0,1,1,3,1,4,2,Communicators,-0.23832244109076844,-0.020654857051681127,-0.8659042770635378
1,0,1,2,1,1,1,3,0,1,Leaders & Team Players,-1.0430348102036648,0.0579684667214314,0.7485017437292694
2,2,1,1,4,0,2,0,0,3,Project-Driven Builders,-0.38708794454802636,0.21295063164400194,-0.9376175648247372
0,3,0,3,4,2,3,4,4,0,Presenters,1.301476934656282,-0.529077293221736,0.6038590179422952
2,4,1,4,3,3,4,4,3,3,Project-Driven Builders,1.1013254805880146,-0.5191947403120731,-0.2816134396585169
0,4,1,0,4,4,0,1,3,3,Project-Driven Builders,2.7080453650992165,1.6787155395793258,-0.7400688815635531
0,4,1,1,2,3,3,4,1,3,Project-Driven Builders,2.205627891887937,-1.0343981873812906,-0.13230136784255997
1,0,1,0,2,4,3,2,3,1,Leaders & Team Players,0.680838724244408,1.5187261780461705,-0.5554319943256848
0,4,1,1,4,0,3,2,0,3,Project-Driven Builders,1.4222837929949526,-1.3685173857477577,-0.9935409257183924
2,4,0,4,3,1,3,1,2,2,Communicators,-0.48208118882094847,-1.2183581935331327,-0.3298200761742284
0,4,0,2,1,1,0,1,1,2,Communicators,-0.0687343783736351,-0.9791550050816726,0.24069302930039438
1,0,0,3,4,1,3,0,0,2,Communicators,-0.9960506560605976,-0.8029010412089674,-0.10593396615786631
2,1,0,3,3,4,4,0,4,2,Communicators,-0.3251760312003573,0.6469065859416664,-0.8149300353566099
2,1,1,0,3,1,3,1,2,1,Leaders & Team Players,-0.2942340186736468,0.9673245410163427,-0.9359601008235835
0,1,1,4,4,1,3,0,4,1,Leaders & Team Players,-0.36103952895788366,0.6512970840978118,-2.045335374396365
0,3,1,3,3,1,1,2,3,3,Project-Driven Builders,0.4788410018496503,0.34766635620044434,-0.6729461967906438
0,1,1,4,1,4,3,0,1,1,Leaders & Team Players,-0.10828681238268417,-0.5030906271044816,-1.5641153186689125
2,3,0,0,0,0,2,0,2,2,Communicators,-1.5049568603968422,-0.3352360301361822,-0.5643841556397997
0,4,1,0,3,4,3,0,0,3,Project-Driven Builders,2.473237773522524,-0.5879214527618121,-1.7319684752546078
0,4,0,3,1,0,3,2,3,2,Communicators,-0.40700999048230135,-1.710410967528037,-0.5788260916981046
0,4,0,1,1,3,3,0,3,2,Communicators,0.8184295778505716,-0.7325190237455592,-1.3302337543494969
2,2,0,2,2,4,2,1,4,2,Communicators,-0.027673626605041152,1.063614575824968,0.0799547526370495
1,0,0,0,4,0,0,3,1,0,Presenters,-0.3762125659705379,0.8194541275761685,1.997777734328752
0,1,1,1,4,1,2,4,0,1,Leaders & Team Players,1.0913593087600435,-0.2800173863733736,0.7116151642900665
1,0,1,4,3,1,3,1,3,1,Leaders & Team Players,-1.1838257248088413,0.5648577401636271,-1.1433976335851588
1,4,0,0,2,0,3,0,0,2,Communicators,-0.022282651063298818,-1.6820962477552335,-0.813941499440595
2,0,0,3,3,4,0,3,2,0,Presenters,-0.2781475169838277,1.3110533889247482,2.247565578324291
0,0,1,4,2,0,2,3,2,1,Leaders & Team Players,-1.184695214951316,-0.1886481150828621,-0.0679929432044977
1,0,0,3,2,3,3,2,1,2,Communicators,-0.5880294666870035,-0.6094076154540532,0.6950931343894499
2,1,1,4,3,0,0,0,2,1,Leaders & Team Players,-1.8931970311180584,1.2183686358997925,-0.5259880858211288
1,1,1,3,2,4,3,4,3,1,Leaders & Team Players,0.6917049976210521,0.5165600041575102,0.2425786581160752
0,0,1,1,0,4,0,1,4,1,Leaders & Team Players,-0.1912735701353071,2.299134490647913,-0.540287301763492
2,1,0,3,4,2,3,1,0,2,Communicators,-0.48568783285944017,-0.7329559599243368,0.48413260440045713
1,2,1,3,4,1,1,1,0,3,Project-Driven Builders,0.03437598937639287,-0.029834797274761137,-0.3022737521038794
0,0,0,0,3,3,1,0,0,2,Communicators,0.3631375331274387,0.3483792573676553,0.37570098798594975
0,4,1,4,1,3,2,2,1,3,Project-Driven Builders,0.8104052009588316,-1.2248312441683673,-0.7950523423197798
0,0,0,2,0,4,2,3,0,0,Presenters,-0.11528627561018462,-0.9502563598399655,1.3757575602567995
1,4,1,1,1,0,2,2,4,3,Project-Driven Builders,-0.12517502870125632,0.33454943068408505,-1.2277447231348695
0,3,1,2,4,2,4,2,4,3,Project-Driven Builders,1.5264516797043215,0.13477110634996825,-1.6414936864713996
2,2,0,2,1,0,2,2,2,0,Presenters,-1.6110361952339078,-0.48981739687836917,0.5527482406827305
0,4,1,3,2,3,4,1,3,3,Project-Driven Builders,1.220966620943395,-0.7560908157591455,-2.1283762449559065
0,0,1,3,1,2,1,4,3,1,Leaders & Team Players,-0.4528953228912337,0.7862086159421758,0.6250394356951448
2,4,1,2,2,1,3,1,1,3,Project-Driven Builders,-0.03125474359607531,-0.7052317430801835,-1.2397793371336936
1,3,0,1,0,0,0,2,3,0,Presenters,-1.1508932052636724,0.12155970147187273,0.6324973258470254
2,0,0,3,2,2,0,4,2,0,Presenters,-1.1822573739989433,0.796512819462941,2.5421102014953214
0,3,1,4,1,3,2,1,0,3,Project-Driven Builders,0.3394201821716429,-1.2621323844061223,-0.973882952400159
1,3,1,2,0,4,2,2,1,3,Project-Driven Builders,0.6000207204199546,-0.322497537436231,-0.4501718689029035
1,4,0,0,2,2,2,4,0,0,Presenters,1.3688559719897888,-1.390839565181405,1.471817347755106
0,2,0,1,1,2,0,1,0,2,Communicators,-0.10142908106227858,-0.5163661016692972,0.7202214584236492
0,4,0,2,1,1,4,3,0,0,Presenters,0.5244723144306895,-2.9583664677345123,0.08271378315041521
1,2,1,1,1,3,0,2,2,1,Leaders & Team Players,0.2999821519281381,1.2219584041582583,0.14122609568764002
1,3,0,1,0,2,3,4,1,0,Presenters,0.17593058538424533,-1.598465900007298,1.0531650179388439
1,1,1,2,3,1,1,1,1,1,Leaders & Team Players,-0.43842623519430673,0.6485349323388528,-0.36671892152641317
0,4,0,2,3,3,1,2,3,0,Presenters,1.4900852432919958,-0.09050162902930414,0.31595655399050354
0,2,1,3,1,0,3,3,4,3,Project-Driven Builders,-0.6403375600192259,-0.2527072370273935,-0.9984942357129435
0,4,0,1,2,0,1,4,0,0,Presenters,0.7140865972433896,-1.7774949989609168,1.4605012711719447
2,4,1,0,1,2,0,2,3,3,Project-Driven Builders,0.40711507503455324,1.4126476703337112,-0.1404363553290967
1,2,0,0,2,4,1,4,3,0,Presenters,1.2929327494449223,0.8932890357675002,1.7250061266009682
2,1,1,0,2,1,4,0,2,1,Leaders & Team Players,-0.7415818212032859,0.5506558256223918,-1.7581000961743165
2,0,1,0,2,1,1,4,1,1,Leaders & Team Players,-0.5042200660610671,1.1501810357526474,1.310285693601756
0,2,0,2,2,0,2,2,1,2,Communicators,-0.5052877661786835,-1.2637117734402123,0.3478545655332725
0,1,0,4,0,3,1,3,0,0,Presenters,-0.6560372865037828,-1.3715994715042301,1.4923061721905595
2,3,1,1,4,3,4,2,4,3,Project-Driven Builders,1.3815312112056937,1.0083931099222376,-1.1798183200142447
2,3,0,4,4,0,4,4,2,0,Presenters,-0.29137375930349285,-1.5743667826056176,0.8785062934037302
0,3,0,1,2,0,1,3,3,0,Presenters,0.10031536360614293,-0.2995164231618234,0.6843231020281989
1,1,1,3,2,0,3,3,3,1,Leaders & Team Players,-0.9828911601870102,0.04074419061356222,-0.4623833708779261
2,0,0,1,2,1,2,0,1,2,Communicators,-1.663571379676718,0.2929478076749712,0.1531949322979863
2,2,1,2,3,3,3,1,3,1,Leaders & Team Players,0.30801242018611197,0.9899244312361729,-1.0969961404890396
2,3,1,0,1,1,2,3,4,3,Project-Driven Builders,-0.058526371420647,1.1054775717787506,-0.3676990705476493
2,2,1,2,4,3,1,1,1,1,Leaders & Team Players,0.6007235355025762,1.092394810473738,-0.13140943146763634
1,3,1,4,0,3,0,3,0,3,Project-Driven Builders,-0.1178315447075291,-0.5977620981830016,0.7246556661292733
0,0,1,3,3,4,4,4,4,1,Leaders & Team Players,1.073766882571812,0.6692208499680444,-0.2322426171666871
2,2,0,4,3,3,3,0,1,2,Communicators,-0.535797441338558,-0.719576276678588,-0.2522810717638594
0,3,1,3,2,4,3,4,0,3,Project-Driven Builders,1.837190423114933,-1.400400904053049,0.2170133143625821
2,3,0,3,3,3,3,2,3,2,Communicators,0.29583548308447205,-0.19882244826223755,0.23941453059208
1,4,1,1,1,3,2,0,3,3,Project-Driven Builders,0.6898812141084235,0.5509813733140577,-1.8259948607433518
0,0,1,0,0,2,1,0,4,1,Leaders & Team Players,-0.8394586943790342,1.9391360134389417,-1.4356198675579182
2,0,1,0,3,1,1,1,2,1,Leaders & Team Players,-0.7330616212582505,1.9356645428050874,-0.18224513335202122
2,4,0,0,2,2,2,4,2,0,Presenters,0.925821205746824,-0.36236160971844594,1.3748301816070094
1,1,0,4,0,3,4,1,0,2,Communicators,-1.216112160059619,-1.997649555134495,-0.1608870152424965
1,0,1,2,2,0,1,3,1,1,Leaders & Team Players,-1.127285715728731,0.4427643704555293,0.5880950584867852
1,2,0,1,2,3,1,1,0,2,Communicators,0.281746002253715,-0.31505472923654615,0.7223780571687021
0,1,0,3,4,1,4,4,3,0,Presenters,0.3478217482187064,-0.8956142160638878,0.6559877162281285
0,1,1,2,2,4,0,3,1,1,Leaders & Team Players,1.026299359028264,0.8363520965477867,0.8001987084024711
0,0,1,2,4,0,0,1,4,1,Leaders & Team Players,-0.6085309170033686,2.1317183534758093,-0.5826561660315283
2,1,0,1,4,3,4,0,0,2,Communicators,0.21513571107285623,-0.47975708322700283,-0.2324729070469549
1,1,1,2,4,2,4,3,0,1,Leaders & Team Players,0.8041466499285445,-0.68669476540622,-0.10645791467707942
0,2,0,4,0,3,1,1,2,2,Communicators,-0.7406623806206154,-0.6954165715504739,0.12946329346528804
0,3,1,3,1,1,3,4,1,3,Project-Driven Builders,0.3487565831374106,-1.5900600402149339,-0.16210360924068168
0,0,0,0,2,3,3,3,3,0,Presenters,0.5546434232899669,0.36466697643251306,0.6531139882385134
0,2,1,0,2,2,3,2,0,3,Project-Driven Builders,1.0756783306995088,-0.6794862753874945,-0.7014222527362103
2,3,0,4,1,0,2,3,0,0,Presenters,-1.4790413945448833,-1.9716161158115435,1.1834101553377032
2,1,1,3,4,2,1,0,0,1,Leaders & Team Players,-0.4686243324218561,0.7231478615527837,-0.3685421812379972
1,2,0,0,0,1,1,1,2,2,Communicators,-0.970790100005916,0.05945012495754196,0.20308372163770513
2,1,0,1,4,3,0,4,3,0,Presenters,0.5903630292265164,1.7369705760306824,2.4115057576509584
2,0,0,0,2,2,0,0,1,2,Communicators,-1.1706590803548769,1.3384021062777214,0.8292673396258149
0,1,1,3,3,2,3,1,1,1,Leaders & Team Players,0.1909489433405681,-0.3865059184853266,-1.1240530275807958
1,1,0,0,3,0,4,4,4,0,Presenters,-0.09248811268441068,0.0407763986568076,0.5932513677498809
1,0,1,0,3,4,0,3,4,1,Leaders & Team Players,0.9870394232461297,3.027723312368884,0.7351413788970534
1,4,0,1,2,1,0,2,4,0,Presenters,0.17564731872607986,0.6793773858963206,0.5057135172797317
0,4,1,0,2,2,3,2,3,3,Project-Driven Builders,1.6353427751003673,-0.05268951209824629,-1.4213223217011661
1,2,0,1,4,1,3,3,2,0,Presenters,0.5653037804799896,-0.43234596549242743,0.7120188184057594
0,2,1,0,0,0,4,2,1,3,Project-Driven Builders,-0.31147588255776015,-1.2318756312340402,-1.3783545146817544
0,2,1,0,1,3,0,2,2,1,Leaders & Team Players,0.8946637503639276,1.14244034278537,-0.06237083533448079
0,3,1,4,0,0,4,4,4,3,Project-Driven Builders,-0.6307392099365131,-1.288902054166711,-1.0264442138989849
1,2,0,1,3,2,1,4,0,0,Presenters,0.7531052096326701,-0.5691405852184498,2.1036448607318685
2,0,0,1,0,2,3,1,2,2,Communicators,-1.751452344645315,0.07574849276082038,0.12101224201792674
0,1,1,2,4,1,4,1,4,1,Leaders & Team Players,0.31107014491602764,0.5904956343790667,-1.8939289438124207
0,1,1,1,0,4,1,2,3,1,Leaders & Team Players,0.4038298309846119,1.2220415279074686,-0.3716680459703531
0,4,0,4,4,0,4,2,4,2,Communicators,0.367284464215546,-1.4398600775409311,-0.8877098120887145
2,1,0,4,1,0,0,1,1,2,Communicators,-2.633551643072207,-0.1962501193398666,0.9955085335172668
1,0,1,2,4,4,1,3,1,1,Leaders & Team Players,1.0275430377625048,1.2984709555746177,0.9272302115045971
2,0,0,0,0,4,1,2,0,0,Presenters,-0.6385195086485526,0.4175014290544362,1.6200830858858912
0,2,0,0,4,1,3,1,3,2,Communicators,0.7776797857422602,0.04033045594842267,-0.5691394017420757
0,4,1,0,4,4,4,0,3,3,Project-Driven Builders,2.7456419449995195,0.33838583664248745,-2.4397216165191824
0,4,1,3,2,2,4,1,0,3,Project-Driven Builders,0.9527333725615484,-2.0331763753983347,-1.7405780329868978
0,0,1,0,4,4,0,0,1,1,Leaders & Team Players,1.27262574171694,2.0270890059399407,-0.36172850237694354
2,1,1,3,1,3,2,1,1,1,Leaders & Team Players,-0.8832738550972912,0.35934679930219426,-0.44986753336993035
0,3,0,2,1,0,3,1,2,2,Communicators,-0.6549550696516362,-1.5563920716941453,-0.7595670194170179
0,1,1,1,2,1,4,4,3,1,Leaders & Team Players,0.43618308202422695,-0.15026958393816509,-0.45245109634905195
1,1,1,3,3,1,4,0,3,1,Leaders & Team Players,-0.7479879772445877,0.23127929630856756,-2.0542499845562685
2,3,1,1,1,0,2,3,0,3,Project-Driven Builders,-0.5141030057078327,-0.7417479529412973,0.1713463488257352
1,4,0,4,4,0,3,1,2,2,Communicators,-0.15899388181556445,-1.483220316252782,-0.5425764850344577
2,0,0,0,2,2,0,4,1,0,Presenters,-0.47744100143286766,0.9916529986686687,2.6857161383455606
2,1,1,1,2,3,2,3,2,1,Leaders & Team Players,0.2004870675937445,1.0940339939866122,0.3743420027989054
1,4,1,0,3,2,3,2,1,3,Project-Driven Builders,1.6618627814142983,-0.392889525335697,-0.8718192669340229
1,1,1,2,2,2,1,4,3,1,Leaders & Team Players,0.058648568384723085,1.140136984925602,0.738013693458355
1,3,1,3,3,0,4,1,4,3,Project-Driven Builders,-0.31894881520758805,-0.12687684793442466,-2.071576531638121
0,3,1,0,3,0,3,0,3,3,Project-Driven Builders,0.5314794215382197,0.24086675568880697,-2.284884274032482
1,1,1,0,4,2,0,3,1,1,Leaders & Team Players,1.003628875820932,1.5017822155853868,0.9759250955557038
0,0,0,0,2,0,1,3,0,0,Presenters,-0.5696861939460623,-0.4801616385102309,1.5382575531883365
1,0,0,4,2,2,4,0,1,2,Communicators,-1.4802760803775505,-1.1247331152925015,-0.6003185384793279
1,1,1,1,2,4,1,3,0,1,Leaders & Team Players,0.9661194684483979,0.5629360560949811,0.8404267600944416
2,0,1,1,4,0,0,4,4,1,Leaders & Team Players,-0.6088607358298797,2.6046527537297366,1.2111433421369195
2,2,1,1,3,1,3,0,2,3,Project-Driven Builders,-0.357201425252802,0.607860269977765,-1.534106682698701
0,2,0,0,2,3,2,1,2,2,Communicators,0.857759768172177,0.00631282244921436,-0.08877778720402538
1,0,0,3,3,2,1,0,2,2,Communicators,-1.1243399614884775,0.6622713320041217,0.22423231742493985
1,4,1,3,3,1,0,1,2,3,Project-Driven Builders,0.25024315487522614,0.4282945346286115,-0.6130944593359441
2,1,0,0,1,0,2,4,1,0,Presenters,-1.116027775593882,-0.4045402956796201,1.762433594365092
0,4,1,0,1,1,1,1,4,3,Project-Driven Builders,0.6187996846157197,0.8390986637847883,-1.5263562626894869
0,3,0,2,3,0,2,4,1,0,Presenters,0.50146688375836,-1.5453160917774942,1.189276926911303
2,1,1,1,1,0,1,0,2,1,Leaders & Team Players,-1.8248890527704718,1.1423710044820798,-0.9388894962594021
0,4,1,0,2,3,3,4,1,3,Project-Driven Builders,2.428667831505791,-0.8430781513096439,-0.1342116854810943
2,3,0,3,3,0,3,1,0,2,Communicators,-0.8963481040666565,-1.670472276222269,0.04267562822411999
1,1,0,4,2,3,3,1,0,2,Communicators,-0.6153003195536443,-1.3476918155018425,0.24628344228017388
0,0,0,0,3,3,3,4,2,0,Presenters,1.0904130544398218,0.045761517857476265,1.3157057395361653
2,3,1,3,1,3,3,3,4,3,Project-Driven Builders,0.075724903672273,0.4560147638271408,-0.5504283367939372
2,2,1,0,4,3,3,3,4,1,Leaders & Team Players,1.3917733428771477,1.7246116259205906,-0.2727866043202039
2,3,1,4,1,2,3,2,0,3,Project-Driven Builders,-0.5531562503454149,-1.3045234839906437,-0.475495117100489
1,4,1,4,4,2,3,0,1,3,Project-Driven Builders,0.7498625411887168,-0.8381933684813186,-1.7432597338878846
2,0,1,2,2,0,1,1,4,1,Leaders & Team Players,-1.952626075145215,2.0234368087322268,-0.5864533967870256
2,3,0,0,1,4,1,3,3,0,Presenters,0.7545950659588468,0.8493811509086657,1.2774931786190293
1,2,1,0,2,1,3,0,0,3,Project-Driven Builders,-0.017895277098821404,-0.37589939674998607,-1.4881724960410123
0,3,0,4,4,3,3,3,1,0,Presenters,1.3875450459648593,-1.6295440668072028,0.6498802625269341
0,1,0,3,0,2,3,1,0,2,Communicators,-1.0494787460509207,-1.8610391441591607,-0.11581126977421029
0,4,0,3,2,0,4,4,3,0,Presenters,0.3190928815932428,-2.0939380189559,0.0896558356947184
2,0,0,3,2,2,2,0,4,2,Communicators,-1.8414180105305789,1.1873932951708668,-0.23078264439395363
1,3,1,2,1,4,1,4,2,3,Project-Driven Builders,1.1849764889675811,0.38630383006466873,0.6867434363619244
2,3,0,0,3,1,0,2,1,0,Presenters,0.12752676560117832,0.4065089915904986,1.338587844007898
1,1,0,0,3,0,0,0,1,2,Communicators,-0.889517630099682,0.6780826990773251,0.4203537736033538
0,1,1,3,1,2,3,3,0,1,Leaders & Team Players,-0.08028257889958892,-1.231903895971942,-0.14477706215882902
2,3,1,1,0,4,1,4,1,3,Project-Driven Builders,0.7453027657731757,0.32304028723519984,0.9867139600209447
2,4,1,4,1,0,2,1,1,3,Project-Driven Builders,-1.2321513649657123,-1.0183450902116928,-1.0364286872180914
1,4,1,0,2,2,3,4,4,3,Project-Driven Builders,1.5746136020309216,0.4235939605509744,-0.4407481987235487
1,0,1,3,0,4,4,1,0,1,Leaders & Team Players,-0.6553077937080868,-0.7549641799267951,-0.9729730293151636
0,0,1,4,1,0,0,2,1,1,Leaders & Team Players,-1.7545222884915446,0.08612597539330101,0.18585935266738066
2,2,1,3,0,3,0,1,4,1,Leaders & Team Players,-1.0892055709878745,1.8078818170437485,-0.46519529671519777
1,3,1,1,1,2,3,4,0,3,Project-Driven Builders,0.8342142667870869,-1.174776027024765,0.24531171596019408
2,4,0,1,1,1,3,2,0,0,Presenters,-0.22180085822553194,-1.781928714911757,0.3289496264180411
2,1,1,4,4,4,0,2,3,1,Leaders & Team Players,0.24577565041482977,2.132918848887128,0.5428919149388404
2,2,0,4,1,2,2,2,3,2,Communicators,-1.3421668091433498,-0.21238599478934467,0.5276569008509899
1,3,1,1,3,0,4,2,0,3,Project-Driven Builders,0.4432217986086797,-1.3462037687302424,-1.013937408171887
2,0,0,1,1,4,2,2,1,0,Presenters,-0.5177621693643814,0.39484882436866464,1.212914041791534
1,1,0,1,4,2,3,3,0,0,Presenters,0.6786427446552077,-0.7945285390301047,1.2068497550996746
2,3,0,1,4,4,4,0,4,2,Communicators,1.11442651128059,0.66648538168301,-1.041497408449236
2,1,1,2,3,4,2,1,4,1,Leaders & Team Players,0.2615364483160852,2.120955889685907,-0.7412907392737261
0,1,1,0,3,3,1,2,4,1,Leaders & Team Players,1.1961559804910753,2.0913609623860903,-0.43569972514762456
1,3,1,1,1,3,1,1,1,3,Project-Driven Builders,0.5484765135870525,0.3182399952223398,-0.6183790478790935
0,2,0,3,2,1,4,3,3,0,Presenters,-0.14564283415627124,-1.3569619457036957,-0.042354506989270575
2,3,1,3,2,3,0,0,0,3,Project-Driven Builders,-0.13280970768544204,0.41766136071284643,-0.36961931346173615
0,2,0,3,3,1,2,2,2,2,Communicators,-0.06193279228282373,-0.7889843605546557,0.3097831125863549
2,1,0,4,4,1,2,3,4,0,Presenters,-0.9329531322934387,0.6337576385845611,1.0655924388259048
2,1,1,4,3,4,3,1,1,1,Leaders & Team Players,-0.02472849487437739,0.24510178555520232,-0.5983445685180561
0,1,1,2,0,1,3,1,2,1,Leaders & Team Players,-0.9773362533939968,-0.3967969680253363,-1.4829406778693086
1,1,0,2,0,2,1,1,3,2,Communicators,-1.410620676203949,0.45108726630420765,0.25372462431116394
2,2,0,1,1,0,0,2,4,0,Presenters,-1.5648399128564858,1.1726509871312523,0.8699344111503596
2,2,0,3,0,2,4,2,0,2,Communicators,-1.2333552162793882,-2.0176359830013233,0.30684432302026027
0,0,0,4,2,2,1,0,3,2,Communicators,-1.3382033537077478,0.4323313801607137,-0.17402352993782771
2,1,1,2,3,4,3,3,2,1,Leaders & Team Players,0.7322638701098202,0.8331872329031815,0.17672230579890622
2,2,1,4,4,4,4,3,3,1,Leaders & Team Players,0.9633583225453385,0.36438308027656946,-0.36448112049063225
0,0,0,2,2,0,1,4,0,0,Presenters,-0.8424615534512676,-0.9494889875557874,2.0061903881453413
1,4,1,1,4,4,1,0,1,3,Project-Driven Builders,2.0641776292656555,0.7305267748762775,-1.0107955045086083
2,2,0,2,1,2,0,1,1,2,Communicators,-1.1034488920285186,0.21280998615733812,0.9761681130635149
2,0,0,1,3,0,2,0,4,2,Communicators,-1.8192153926268133,1.4353835694274932,-0.30588553247618105
2,0,1,4,0,4,2,4,3,1,Leaders & Team Players,-0.9426160439053157,0.9144603276864908,0.7927200990870877
0,1,0,3,3,3,0,1,0,2,Communicators,0.14797401186587913,-0.21034539465896643,1.0184845745666968
2,0,0,3,2,1,1,0,3,2,Communicators,-2.233769641245156,1.0247018385098776,0.16722692186229499
1,4,1,3,2,1,0,3,1,3,Project-Driven Builders,0.3057801903419071,-0.2705016955215652,0.4153241679378965
